tmdb_id,title,year,genres,runtime,tmdb_rating,poster_path,valence,arousal,dominance,absorption,hedonic,eudaimonic,psych_rich,emotional_arc,dominant_emotions,mood_tags,watch_context,vibe_sentence,pacing,ending_type,comfort_level,safety_warnings,conversation_potential,rt_critic,rt_audience,imdb_rating
49530,In Time,2011,"[""Action"",""Thriller"",""Science Fiction""]",109,6.969,/3Mwj2sIONQckOZP3YwsUXF7U5I4.jpg,0.15,0.72,0.35,0.52,0.58,0.62,0.55,man-in-a-hole,"[""fear"",""anger"",""anticipation""]","[""dystopian"",""class-conflict"",""on-the-run"",""survival"",""social-injustice"",""defiance""]","[""friends"",""solo""]",Adrenaline-fueled race against time in a rigged system.,relentless,bittersweet,0.55,"[""sudden-grief""]",0.68,37,51,6.7
49571,Intentions of Murder,1964,"[""Drama""]",150,7,/2IKiXnPnOXUmYOsuhArqldszYA.jpg,-0.65,0.35,-0.55,0.82,0.15,0.78,0.81,oedipus,"[""sadness"",""disgust"",""anticipation""]","[""infidelity"",""psychological-entrapment"",""japanese-new-wave"",""existential-despair"",""moral-ambiguity""]","[""solo""]",Slow suffocation beneath the weight of compromise and desire.,slow-burn,devastating,0.25,"[""sexual-assault""]",0.88,,,7.6
49573,Flower & Snake,1974,"[""Thriller"",""Drama"",""Horror""]",74,5.4,/n3vMxxuEBylPe3uWAo87qvlcry6.jpg,-0.75,0.65,-0.8,0.72,0.15,0.45,0.6,oedipus,"[""fear"",""disgust"",""sadness""]","[""trauma"",""power-dynamics"",""exploitation"",""transgressive"",""psychological-horror"",""exploitation-cinema""]","[""solo""]","Nightmarish violation wrapped in transgressive cinema, deeply uncomfortable and unrelenting.",relentless,devastating,0.15,"[""sexual-assault"",""psychological-manipulation"",""graphic-violence""]",0.72,,,5.5
49591,Cloistered Nun: Runa's Confession,1976,"[""Drama"",""Romance""]",74,3.7,/lyg6yFLQTFxNeuJ0MFnYaGPdjC3.jpg,-0.3,0.4,-0.2,0.5,0.3,0.4,0.5,oedipus,"[""sadness"",""disgust"",""anger""]","[""exploitation"",""moral-ambiguity"",""betrayal"",""religious-transgression"",""melodrama"",""jealousy""]","[""solo""]",Murky spiritual corruption beneath false penance and twisted family debt.,slow-burn,unsettling,0.25,"[""sexual-assault""]",0.6,,,5
49593,Muscle,1989,"[""Thriller"",""Horror"",""Drama""]",58,5.3,/qGsIptsuk6US30W5k5W91JG6k2i.jpg,-0.6,0.65,-0.5,0.75,0.15,0.7,0.8,oedipus,"[""sadness"",""fear"",""disgust""]","[""sadomasochism"",""obsession"",""queer-trauma"",""desire-and-destruction"",""redemption-attempt"",""body-horror""]","[""solo""]","Skinned nerve endings of desire, shame, and the desperate need to reverse irreversible damage.",slow-burn,ambiguous,0.2,"[""sexual-assault"",""self-harm"",""psychological-manipulation""]",0.85,,,6.2
49608,Zebraman 2: Attack on Zebra City,2010,"[""Action"",""Comedy"",""Music""]",106,6.029,/zcHELtCxu7wGMy4oeIq1uxvQYuT.jpg,0.65,0.72,0.68,0.45,0.78,0.32,0.61,man-in-a-hole,"[""joy"",""anticipation"",""surprise""]","[""absurdist"",""camp-superhero"",""post-apocalyptic-comedy"",""action-spectacle"",""Japanese-weirdness"",""found-family""]","[""friends"",""solo""]",Chaotic neon absurdity with earnest heart and deliberately ridiculous stakes.,relentless,triumphant,0.75,"[]",0.72,,,6
49622,The Passion of Ayn Rand,1999,"[""Drama"",""Romance"",""History"",""TV Movie""]",104,4.9,/bSudsCHq4z5jVl08nEq1OhMAzeC.jpg,-0.15,0.35,0.25,0.62,0.4,0.65,0.58,oedipus,"[""sadness"",""anger"",""anticipation""]","[""intellectual-passion"",""romantic-delusion"",""biographical-complexity"",""philosophical-discord"",""infidelity"",""mentor-worship""]","[""solo"",""date""]","Intellectual brilliance colliding with romantic obsession, leaving wreckage.",building,devastating,0.45,"[""psychological-manipulation""]",0.78,83,58,5.9
49636,Master of the Flying Guillotine,1976,"[""Fantasy"",""Action"",""Drama""]",93,6.6,/upa8qI25kJrrQHgYz66IO2ccvoH.jpg,0.35,0.72,0.58,0.42,0.68,0.32,0.55,man-in-a-hole,"[""anticipation"",""fear"",""triumph""]","[""revenge"",""martial-arts"",""cult-classic"",""stylized-violence"",""underdog"",""trap-ingenuity""]","[""friends"",""solo""]",Campy martial arts fever dream with a flying guillotine and pure genre devotion.,building,triumphant,0.65,"[]",0.72,90,87,7.3
49671,Paragraph 175,2000,"[""History"",""Documentary""]",74,6.5,/jpWAael8IHvFJe50WZ1dTOY1kip.jpg,-0.75,0.35,-0.6,0.85,0.05,0.9,0.75,man-in-a-hole,"[""sadness"",""anger"",""trust""]","[""historical-trauma"",""witness-testimony"",""human-rights"",""lgbtq-history"",""persecution"",""survival""]","[""solo"",""educational""]",Quiet devastation that transforms erasure into testimony.,slow-burn,bittersweet,0.25,"[""graphic-violence"",""hate-crime""]",0.88,94,83,7.7
49677,Peony Pavilion,2001,"[""Drama"",""Romance""]",123,6.7,/8vp4GgM9wJKaTvzvSzD4WKPMla0.jpg,-0.15,0.35,-0.4,0.78,0.25,0.82,0.75,oedipus,"[""sadness"",""longing"",""fear""]","[""forbidden-love"",""period-piece"",""queer-tragedy"",""class-constraint"",""doomed-romance"",""cultural-repression""]","[""solo"",""date""]",Delicate passion suffocating beneath silk and social exile.,slow-burn,devastating,0.3,"[""sudden-grief""]",0.88,,,6.5
49679,Action Replayy,2010,"[""Comedy"",""Romance"",""Science Fiction""]",129,5.228,/8YzWja1cgzIaaKys6Ajk95kJxQY.jpg,0.55,0.45,0.65,0.35,0.6,0.45,0.25,man-in-a-hole,"[""joy"",""anticipation""]","[""romantic"",""time-travel"",""family-reconciliation"",""nostalgia"",""lighthearted"",""coming-of-age""]","[""friends"",""family"",""date""]","Warm, silly romp through the 1970s with heart bigger than its script.",steady,triumphant,0.78,"[]",0.4,0,27,4.4
49685,I’m Going Home,2001,"[""Drama""]",90,6.7,/sh0VEL1VyTsSMJpw8yFBbugQ9BF.jpg,-0.3,-0.5,0.2,0.65,0.1,0.85,0.7,man-in-a-hole,"[""sadness"",""trust""]","[""grief"",""aging"",""legacy"",""found-family"",""quiet-dignity"",""existential""]","[""solo""]",Slow devastation quietly rebuilt into acceptance and small grace.,slow-burn,bittersweet,0.55,"[""sudden-grief""]",0.72,,,6.8
49687,Marriage Italian Style,1964,"[""Drama"",""Romance"",""Comedy""]",102,7.7,/1VVQFXwr4i6QSAoPnCs9UmGTUVw.jpg,0.35,0.45,0.55,0.72,0.65,0.75,0.78,man-in-a-hole,"[""surprise"",""sadness"",""joy""]","[""class-struggle"",""resilience"",""bittersweet-romance"",""italian-neorealism"",""social-commentary"",""female-agency""]","[""solo"",""date""]","Smoke and scheming in post-war Naples: love as warfare, tenderness as strategy.",building,bittersweet,0.72,"[]",0.82,80,84,7.4
49690,Smile,2009,"[""Horror"",""Thriller""]",84,3.771,/5Hk4ubepZZNwlNEbyYt2ejzCvr5.jpg,-0.7,0.75,-0.5,0.65,0.2,0.3,0.4,riches-to-rags,"[""fear"",""surprise"",""dread""]","[""supernatural-curse"",""vacation-horror"",""death-trap"",""paranoia"",""mystery""]","[""solo"",""friends""]",Summer fun curdled into paranoid dread—the camera that steals futures.,building,devastating,0.3,"[""sudden-grief""]",0.65,,,3.3
49695,Grass Labyrinth,1979,"[""Drama"",""Fantasy""]",42,7.2,/ewCMzZP0O1GFxHfHxjIriXR2m8j.jpg,-0.15,0.25,-0.35,0.85,0.2,0.75,0.9,man-in-a-hole,"[""sadness"",""anticipation"",""disgust""]","[""surreal"",""nostalgia"",""psychological-labyrinth"",""memory-distortion"",""coming-of-age"",""existential""]","[""solo""]","Lost in fog, chasing a half-remembered lullaby through impossible architecture.",slow-burn,unsettling,0.25,"[""psychological-manipulation""]",0.8,,,7.3
49706,Dream Home,2010,"[""Horror""]",96,6.366,/edY2IRaCGEKuJstuLLJ9MQNAYKX.jpg,-0.75,0.65,0.45,0.72,0.3,0.75,0.8,icarus,"[""anger"",""sadness"",""disgust""]","[""social-commentary"",""class-rage"",""dark-satire"",""psychological-unraveling"",""systemic-injustice"",""moral-decay""]","[""solo""]","Suffocating despair wrapped in pitch-black satire, rage boiling over into atrocity.",building,unsettling,0.15,"[""graphic-violence"",""suicide"",""child-harm"",""self-harm""]",0.85,76,60,6.6
49709,Kippur,2000,"[""Drama"",""War""]",117,5.355,/i7oZ01TVX0srYXemw35UM04QWGQ.jpg,-0.75,0.65,-0.55,0.78,0.05,0.82,0.71,riches-to-rags,"[""sadness"",""fear"",""despair""]","[""war-trauma"",""helplessness"",""existential-dread"",""body-horror"",""brotherhood"",""mortality""]","[""solo""]",Helicopter blades and helicopter blades and helpless dread as the earth spins below.,building,devastating,0.15,"[""graphic-violence"",""sudden-grief""]",0.88,,,6.3
49730,Red Riding Hood,2011,"[""Thriller"",""Drama"",""Fantasy"",""Mystery"",""Horror"",""Romance""]",100,5.977,/ixQYkLeLlTTnAoT32dukndyObB6.jpg,-0.15,0.62,-0.35,0.48,0.35,0.28,0.42,oedipus,"[""fear"",""surprise"",""sadness""]","[""gothic-romance"",""paranoia"",""werewolf"",""coming-of-age-dark"",""twist-betrayal"",""isolation""]","[""solo"",""date""]",Moody forest darkness wrapped in melodrama and uncomfortable desire.,building,twist,0.42,"[""sudden-grief"",""child-harm""]",0.68,,52,5.4
49781,Story of a Love Affair,1950,"[""Drama"",""Romance""]",98,6.65,/9afrreOCHzCPF0Zft7ptWVbk3xr.jpg,-0.45,0.55,-0.35,0.75,0.25,0.7,0.8,icarus,"[""desire"",""fear"",""shame""]","[""noir"",""moral-corruption"",""obsession"",""infidelity"",""surveillance"",""postwar-malaise""]","[""solo"",""date""]","Passion and guilt tangling in shadowed Milan streets, suffocating and electric.",building,ambiguous,0.35,"[""sudden-grief"",""psychological-manipulation""]",0.85,93,60,7.1
49787,The Reef,2010,"[""Drama"",""Horror"",""Thriller""]",88,5.624,/s5JGAqmdv1cHlDjMqsmQUkVo2lW.jpg,-0.72,0.78,-0.65,0.62,0.15,0.38,0.28,riches-to-rags,"[""fear"",""despair"",""sadness""]","[""survival-horror"",""helplessness"",""psychological-breakdown"",""animal-terror"",""isolation"",""man-vs-nature""]","[""solo"",""friends""]","Treading water in dark, waiting for teeth.",relentless,devastating,0.22,"[""graphic-violence""]",0.68,80,41,5.8
49789,Priest of Love,1981,"[""Drama"",""Romance""]",98,4.8,/A31WqFh6h0tjQMjO2igG4zncLTO.jpg,0.35,0.25,0.4,0.62,0.3,0.72,0.68,man-in-a-hole,"[""sadness"",""anticipation""]","[""biographical"",""artistic-struggle"",""doomed-romance"",""tuberculosis"",""creative-persecution""]","[""solo""]","Watching genius erode slowly beneath passion, scandal, and disease.",slow-burn,bittersweet,0.45,"[]",0.72,,60,6
49797,I Saw the Devil,2010,"[""Thriller"",""Horror""]",144,7.791,/zp5NrmYp80axIGiEiYPmm1CW6uH.jpg,-0.72,0.85,-0.18,0.88,0.15,0.72,0.79,oedipus,"[""anger"",""fear"",""sadness""]","[""revenge"",""moral-descent"",""cat-and-mouse"",""brutality"",""psychological-warfare"",""dread""]","[""solo""]","Descending into darkness chasing darkness, leaving only scars.",relentless,devastating,0.12,"[""graphic-violence"",""sexual-assault"",""psychological-manipulation""]",0.87,81,87,7.8
49798,Regeneration,1997,"[""Drama"",""War""]",114,5.5,/jWNif4E8ZRhqRBItr0FWVMz1ooO.jpg,-0.35,0.4,0.25,0.75,0.15,0.8,0.7,man-in-a-hole,"[""sadness"",""trust"",""anger""]","[""trauma"",""war-poetry"",""psychiatry"",""shell-shock"",""institutional-critique"",""redemption""]","[""solo""]","Quiet devastation wrapped in therapeutic conversation, heavy with historical weight.",slow-burn,bittersweet,0.35,"[""graphic-violence"",""psychological-manipulation""]",0.8,60,77,7
49802,The Secret of the Third Planet,1981,"[""Animation"",""Science Fiction"",""Adventure"",""Family""]",50,7.387,/c34bVzr6akMEJ7j2yrzRfgPJlVO.jpg,0.65,0.55,0.7,0.72,0.75,0.68,0.74,man-in-a-hole,"[""anticipation"",""joy"",""trust""]","[""space-adventure"",""wonder"",""Soviet-sci-fi"",""rescue-mission"",""whimsy"",""discovery""]","[""family"",""solo""]",Kaleidoscopic cosmic journey through alien worlds with curious hearts and a talkative bird.,building,triumphant,0.82,"[]",0.68,,,7.8
49811,St. Ives,1998,"[""Drama"",""Romance""]",90,5.4,/xLMyhtUAf3hHVY6oYu5SSKIC3a.jpg,0.65,0.55,0.7,0.45,0.7,0.5,0.35,man-in-a-hole,"[""joy"",""anticipation"",""trust""]","[""romance"",""adventure"",""redemption"",""found-family"",""period-drama"",""charm""]","[""date"",""friends""]",Swashbuckling charm with heart and historical intrigue.,building,triumphant,0.8,"[]",0.55,,,6.5
49822,The Heart of Justice,1992,"[""Mystery"",""Crime"",""Drama"",""Thriller""]",88,5.5,/5pfkkmGYocdtrj8FKVlP8ORwQwC.jpg,-0.15,0.58,0.25,0.72,0.25,0.62,0.68,man-in-a-hole,"[""fear"",""anticipation"",""sadness""]","[""psychological-mystery"",""family-secrets"",""noir"",""investigation"",""obsession"",""class-tension""]","[""solo""]",Descending into dark family secrets where nothing is as it seems.,building,unsettling,0.42,"[""suicide"",""sudden-grief""]",0.73,,,5.3
49828,Police,2007,"[""Drama""]",110,6.679,/nUsPkVtkRyULFk7rt26sdeAFCP6.jpg,-0.15,0.65,0.35,0.62,0.4,0.68,0.45,oedipus,"[""sadness"",""determination"",""fear""]","[""mortality"",""sacrifice"",""forbidden-love"",""duty-vs-desire"",""redemption"",""farewell""]","[""solo"",""date""]","Borrowed time and impossible choices, ticking toward inevitable loss.",building,bittersweet,0.35,"[""sudden-grief""]",0.72,,,6.6
49830,Bio Slime,2010,"[""Horror"",""Action"",""Thriller"",""Science Fiction""]",87,3.7,/nqpMKUmSYoAuAr5gBrFX4hklbJd.jpg,-0.65,0.72,-0.58,0.42,0.35,0.15,0.28,man-in-a-hole,"[""fear"",""disgust"",""anger""]","[""creature-horror"",""survival"",""trapped"",""body-horror"",""alien"",""siege""]","[""friends""]","Sticky, claustrophobic panic with a darkly comedic edge.",relentless,ambiguous,0.28,"[""graphic-violence""]",0.52,,,4
49837,South,1919,"[""Documentary""]",81,7.214,/pYUntM0Z7iR0sNPHICg7p3SzP8Y.jpg,0.25,0.45,0.35,0.7,0.3,0.85,0.75,man-in-a-hole,"[""fear"",""anticipation"",""trust""]","[""survival"",""exploration"",""human-resilience"",""historical"",""documentary-realism"",""isolation""]","[""solo"",""friends""]",Frozen catastrophe unfolds with quiet dignity and breathless historical weight.,building,triumphant,0.65,"[]",0.8,,,7.3
49849,Cowboys & Aliens,2011,"[""Action"",""Science Fiction"",""Thriller"",""Western""]",119,5.641,/9uZsGCP4rvOHVGCpMpYq5gNCuNI.jpg,0.55,0.68,0.62,0.35,0.72,0.38,0.28,man-in-a-hole,"[""anticipation"",""joy""]","[""survival"",""redemption"",""action-spectacle"",""fish-out-of-water"",""unlikely-alliance""]","[""friends"",""solo""]",Popcorn-fueled genre mashup that entertains without demanding your full attention.,building,triumphant,0.78,"[]",0.42,44,43,6
49852,The Nutcracker,2010,"[""Music"",""Fantasy"",""Family"",""Adventure""]",108,5,/8qpovUSOZiqFOpsHoByfKojI8iC.jpg,0.35,0.62,0.55,0.48,0.52,0.32,0.28,man-in-a-hole,"[""joy"",""surprise"",""fear""]","[""holiday"",""fairy-tale"",""transformation"",""whimsy"",""dark-fantasy"",""coming-of-age""]","[""family"",""solo""]","Christmas magic with an unsettling edge, dancing between wonder and wrongness.",building,triumphant,0.48,"[""psychological-manipulation""]",0.62,0,27,4.1
49881,Say Yes,2001,"[""Crime"",""Drama"",""Thriller""]",104,4.912,/zgRHgXP9FSc2mJYr9dLnT3kVQ55.jpg,-0.75,0.8,-0.65,0.72,0.15,0.55,0.6,man-in-a-hole,"[""fear"",""disgust"",""sadness""]","[""psychological-torture"",""moral-dilemma"",""helplessness"",""sadistic-antagonist"",""trapped"",""survival-horror""]","[""solo""]",Trapped in a car with escalating dread and impossible choices.,relentless,devastating,0.2,"[""graphic-violence"",""psychological-manipulation"",""torture""]",0.75,,,5.6
49906,Return of the Chinese Boxer,1977,"[""Adventure"",""Action""]",98,5.1,/erXK435lJrklKposdPAMCCfHDbZ.jpg,0.55,0.75,0.65,0.35,0.7,0.4,0.25,man-in-a-hole,"[""anger"",""anticipation"",""joy""]","[""revenge"",""martial-arts"",""nationalism"",""action-spectacle"",""retro-adventure""]","[""friends"",""solo""]",Righteous fury and flying fists under neon-soaked 70s sheen.,steady,triumphant,0.75,"[]",0.4,,,6.4
49913,Bolivia,2002,"[""Drama""]",75,7.27,/4DEsWiHiSGQpzcgB2OlIQC6rkkO.jpg,-0.45,0.25,-0.55,0.72,0.15,0.78,0.68,riches-to-rags,"[""sadness"",""disgust"",""anticipation""]","[""immigrant-isolation"",""socioeconomic-struggle"",""xenophobia"",""dignity-under-pressure"",""working-class"",""displacement""]","[""solo""]","Quiet suffocation in a crowded room, watching hope erode.",slow-burn,devastating,0.25,"[]",0.82,,,7.2
49939,M/Other,1999,"[""Drama""]",147,5.6,/csUwV0MZGPkrALhxokWDy9AD9hs.jpg,-0.25,-0.35,-0.15,0.82,0.15,0.78,0.72,man-in-a-hole,"[""sadness"",""trust"",""anticipation""]","[""family-struggle"",""parental-responsibility"",""interpersonal-tension"",""intimacy-lost"",""domestic-realism"",""quiet-devastation""]","[""solo""]",Slow erosion of comfort beneath the weight of unspoken needs.,slow-burn,devastating,0.28,"[""sudden-grief""]",0.85,,,7.1
49943,Sisters,2001,"[""Crime"",""Drama""]",83,6.731,/5pWGgE8RbiaNm95PsdKd6YEOYHS.jpg,-0.35,0.58,0.25,0.72,0.15,0.68,0.61,man-in-a-hole,"[""fear"",""sadness"",""anticipation""]","[""childhood-vulnerability"",""class-divide"",""survival"",""russian-cinema"",""coming-of-age"",""moral-complexity""]","[""solo""]","Two children hunted through grey Russian landscapes, innocence colliding with adult corruption.",building,bittersweet,0.35,"[""child-harm""]",0.78,,,7
49946,The Killer,2008,"[""Thriller""]",91,5.385,/dqsKtC43YlN8mGWjrHdPwpYJVrT.jpg,-0.35,0.72,0.15,0.68,0.45,0.62,0.48,man-in-a-hole,"[""sadness"",""fear"",""trust""]","[""redemption"",""doomed-love"",""honor-among-criminals"",""moral-ambiguity"",""betrayal"",""sacrifice""]","[""solo"",""friends""]",Blood and tenderness in a spiral toward inevitable tragedy.,building,ambiguous,0.35,"[""graphic-violence"",""sudden-grief""]",0.78,,,5.5
49948,Fantasia 2000,2000,"[""Animation"",""Family"",""Music""]",74,6.97,/5rwAtUaKEK48CPUijVfVU0IPKPZ.jpg,0.75,0.55,0.8,0.35,0.85,0.6,0.5,rags-to-riches,"[""joy"",""wonder"",""trust""]","[""whimsy"",""visual-spectacle"",""comfort"",""magic"",""classical-music"",""escapism""]","[""family"",""solo""]","Cascading colors and soaring strings wash over you like a warm, dimensionless dream.",episodic,uplifting,0.88,"[]",0.25,81,75,7.1
49950,The Roommate,2011,"[""Thriller"",""Drama"",""Horror""]",91,5.4,/kQZcOn5rDuwpbQTluC4Wm0amYmR.jpg,-0.45,0.55,-0.35,0.52,0.25,0.35,0.3,man-in-a-hole,"[""fear"",""anger"",""sadness""]","[""obsession"",""betrayal"",""psychological-thriller"",""campus-noir"",""jealousy"",""unstable-friend""]","[""friends"",""solo""]",Creeping dread wrapped in PG-13 restraint and unmedicated fury.,building,unsettling,0.45,"[""animal-harm"",""sexual-assault""]",0.62,3,27,4.8
49953,A Turtle's Tale: Sammy's Adventures,2010,"[""Animation"",""Family""]",88,6.048,/k5iNd9Uj1nyBZRZPwexcsvDVZ0O.jpg,0.72,0.58,0.75,0.42,0.8,0.65,0.48,man-in-a-hole,"[""joy"",""anticipation"",""sadness""]","[""adventure"",""friendship"",""coming-of-age"",""environmental"",""persistence"",""found-family""]","[""family"",""children""]","Gentle ocean odyssey with heart, teaching that long journeys require faith and friends.",episodic,triumphant,0.82,"[]",0.55,,,6
49958,Primal,2010,"[""Thriller"",""Horror""]",80,5.209,/mXq7G9GcemHVDpxDmwWDoVULdnQ.jpg,-0.65,0.72,-0.55,0.62,0.25,0.35,0.48,man-in-a-hole,"[""fear"",""disgust"",""surprise""]","[""body-horror"",""survival"",""transformation"",""isolation"",""paranoia"",""primal-fear""]","[""solo"",""friends""]","Visceral descent into panic and bodily transformation, isolated and hunted.",building,unsettling,0.32,"[""graphic-violence"",""body-horror""]",0.68,,,4.8
49964,Where Is The Friend's House?,1987,"[""Drama"",""Adventure""]",83,7.892,/2rTW4s1kgvoqVs0Kv8ARle1SrkF.jpg,0.15,0.35,0.25,0.78,0.2,0.85,0.8,man-in-a-hole,"[""sadness"",""empathy"",""anxiety""]","[""childhood-innocence"",""moral-consequence"",""isolation"",""kindness-tested"",""village-life"",""coming-of-age""]","[""solo"",""family""]","A child's desperate journey through indifference, carrying guilt too large for small shoulders.",slow-burn,bittersweet,0.55,"[""child-harm""]",0.72,,,8.1
49967,One-Armed Boxer,1972,"[""Action"",""Adventure"",""Drama"",""Fantasy""]",93,7,/jmUlzkwzWZPiGlh4yRmN2wwRCBk.jpg,0.3,0.8,0.6,0.4,0.7,0.4,0.3,man-in-a-hole,"[""anger"",""anticipation""]","[""revenge"",""martial-arts"",""spectacle"",""vindication"",""exploitation"",""70s-action""]","[""friends"",""solo""]",Visceral revenge fantasy with outrageously colorful martial-arts spectacle.,relentless,triumphant,0.5,"[""graphic-violence""]",0.4,,,6.8
49970,Junkyard Dog,2009,"[""Horror"",""Thriller""]",91,4,/qiUdg0hiJYoajx3NM2eMd6LLLRa.jpg,-0.85,0.8,-0.75,0.7,0.1,0.3,0.5,riches-to-rags,"[""fear"",""disgust"",""anger""]","[""survival-horror"",""psychological-torture"",""serial-killer"",""helplessness"",""visceral-dread"",""transgressive""]","[""solo""]",Suffocating descent into predatory violence with no escape route.,relentless,devastating,0.15,"[""sexual-assault"",""graphic-violence"",""psychological-manipulation""]",0.65,,,3.8
49971,Sólo con tu pareja,1992,"[""Drama"",""Comedy"",""Romance""]",94,6.6,/pprKQ637rH8ClRMS75VnRtUCiL9.jpg,0.15,0.62,-0.45,0.58,0.35,0.72,0.64,man-in-a-hole,"[""fear"",""sadness"",""joy""]","[""redemption"",""mortality"",""love-found-in-darkness"",""dark-comedy"",""desperation"",""transformation""]","[""date"",""solo""]",Laughing and crying simultaneously as death becomes the strangest matchmaker.,building,triumphant,0.32,"[""suicide"",""false-hiv-diagnosis""]",0.78,,,6.8
